name,x,y,z
root,8.390268,-12.409268,-3.0414
neck,-1.478004,-34.658552,-1.6890
shoulder.l,-11.536145,-40.671528,-16.9078
elbow.l,1.370801,-22.223621,-32.8676
wrist.l,-3.190299,-3.929322,-26.8011
shoulder.r,4.560705,-41.472288,14.1558
elbow.r,7.613392,-16.343737,30.9195
wrist.r,-16.260500,-11.680727,44.1735
headTop,-6.812837,-53.377199,-1.0465
hip.l,-4.886628,-3.013978,-6.9979
knee.l,-16.569533,25.988120,-30.3397
ankle.l,-18.155031,53.767545,-69.0981
foot.l,-27.534077,55.576808,-62.9532
hip.r,7.485083,-2.059652,8.0071
knee.r,15.090370,20.528125,45.6385
ankle.r,31.679051,45.705472,45.5935
foot.r,30.233385,40.273801,63.2544
