name,x,y,z
root,-7.829413,-15.048234,-36.7552
neck,4.770306,-47.734363,-35.7744
shoulder.l,-15.047014,-61.398654,-24.0021
elbow.l,-18.317184,-32.081976,3.7678
wrist.l,-9.380028,-33.890669,27.8708
shoulder.r,28.061215,-45.425669,-46.7708
elbow.r,16.698087,-19.062204,-17.4984
wrist.r,18.680937,-20.850707,-0.6410
headTop,14.775610,-72.993598,-36.9419
hip.l,-18.017590,-10.098802,-20.4265
knee.l,-30.052034,25.460304,23.3390
ankle.l,-28.749415,83.893602,37.0694
foot.l,-22.737403,77.117161,56.4790
hip.r,4.592071,-1.979476,-30.5680
knee.r,28.381087,32.334046,1.3858
ankle.r,11.732052,74.569538,40.3259
foot.r,22.438716,67.189703,59.1405
