name,x,y,z
root,-0.798727,-12.219553,17.8970
neck,0.374894,-40.150024,30.7629
shoulder.l,19.970404,-50.633788,37.9322
elbow.l,20.989797,-22.163393,15.8112
wrist.l,9.535273,-10.146013,8.8578
shoulder.r,-17.787659,-51.296072,38.7826
elbow.r,-19.476052,-24.982583,8.4033
wrist.r,-1.945658,-9.806840,4.0357
headTop,2.631412,-61.864723,34.0691
hip.l,10.113430,-7.264677,3.9746
knee.l,13.768719,30.930500,-28.1033
ankle.l,8.537635,59.705111,-23.8326
foot.l,26.584283,53.257228,-35.2140
hip.r,-12.283753,-7.117500,5.9718
knee.r,-19.403185,29.150105,-29.0377
ankle.r,-10.503443,66.544747,-39.2608
foot.r,-30.307369,58.057474,-51.0497
