name,x,y,z
root,-12.155611,4.784454,-42.0472
neck,2.118860,-28.755048,-36.4859
shoulder.l,-12.073100,-34.474678,-26.1090
elbow.l,-2.964583,-23.173892,6.4631
wrist.l,14.551524,-28.888155,59.7602
shoulder.r,15.041364,-34.138058,-46.9189
elbow.r,28.635528,-14.794971,-9.9130
wrist.r,26.686119,-33.490759,61.6236
headTop,-5.701777,-61.317872,-65.2898
hip.l,-19.378500,7.881486,-23.6136
knee.l,-22.400699,31.613904,17.8041
ankle.l,-44.338040,66.312471,39.0693
foot.l,-70.292818,-1.540132,74.1447
hip.r,1.500441,14.064259,-32.5013
knee.r,11.912801,34.962235,5.4717
ankle.r,14.073676,66.808590,9.1480
foot.r,74.784814,34.146167,9.3941
