name,x,y,z
root,0.832586,-13.883887,6.9742
neck,-0.593242,-41.929439,15.5277
shoulder.l,22.276271,-45.540545,20.7902
elbow.l,24.944633,-22.838838,-4.3600
wrist.l,5.442434,-30.799073,-20.9373
shoulder.r,-20.579706,-51.288281,11.2487
elbow.r,-28.687832,-28.765878,-12.4613
wrist.r,-20.617768,-30.959286,-29.5940
headTop,4.520322,-63.776058,26.3006
hip.l,9.572129,-4.686923,-3.4610
knee.l,20.398040,35.678551,-24.3260
ankle.l,12.031060,62.798802,17.7400
foot.l,6.155554,70.063841,6.7834
hip.r,-8.602484,-3.461536,-1.0925
knee.r,-18.936941,39.048303,-13.2920
ankle.r,-1.698535,65.897433,6.0092
foot.r,-6.456521,64.442815,-1.8500
