name,x,y,z
root,-0.669018,-15.190106,31.8687
neck,-2.925880,-41.325709,24.5552
shoulder.l,14.938791,-43.966667,10.3618
elbow.l,24.494586,-23.335370,-28.7346
wrist.l,10.017601,-7.956913,-50.7887
shoulder.r,-21.350758,-50.820615,39.9548
elbow.r,-12.359283,-22.914450,61.6104
wrist.r,-20.574797,-18.490711,60.1444
headTop,-3.797074,-62.039953,27.9176
hip.l,5.413624,-7.378518,19.9350
knee.l,4.439056,28.324465,-15.8593
ankle.l,-6.035488,68.355662,-59.4398
foot.l,-8.418259,55.179935,-66.4700
hip.r,-11.013781,-2.159716,32.5815
knee.r,-10.198925,24.307615,-14.6923
ankle.r,21.669171,59.522813,-31.9439
foot.r,16.370437,59.888239,-41.0009
