name,x,y,z
root,0.117913,-10.510723,-33.6219
neck,-0.940311,-36.172986,-24.9372
shoulder.l,-23.284992,-45.233842,-26.3112
elbow.l,-15.098064,-22.384063,-2.1976
wrist.l,-0.029500,-16.561599,15.3801
shoulder.r,19.842577,-46.373040,-22.1492
elbow.r,14.733468,-23.804267,4.4199
wrist.r,3.011700,-14.350172,20.9657
headTop,-1.288129,-60.089204,-24.6951
hip.l,-8.257428,2.991323,-27.3884
knee.l,-7.262853,33.169603,9.1401
ankle.l,-18.312696,55.021098,26.5584
foot.l,-22.084297,46.788917,31.7504
hip.r,9.245603,1.833848,-27.2591
knee.r,12.598776,33.770213,8.3878
ankle.r,16.091767,56.630454,33.3273
foot.r,20.916466,45.274439,38.6303
