name,x,y,z
root,3.423977,-7.191383,-33.1645
neck,-0.591977,-35.266510,-28.4283
shoulder.l,-20.129270,-37.722085,-38.8650
elbow.l,-20.792311,-21.337728,-12.7789
wrist.l,-17.316016,-15.121761,7.3537
shoulder.r,19.390539,-42.325515,-33.1609
elbow.r,21.690029,-26.278942,-6.1107
wrist.r,15.366101,-20.777641,14.2386
headTop,-4.462000,-59.485757,-37.5292
hip.l,-8.251198,0.021522,-24.2107
knee.l,-5.470209,22.448584,15.6376
ankle.l,3.520641,66.227236,37.5775
foot.l,-9.128180,49.102023,51.8760
hip.r,12.769452,-1.765986,-21.6161
knee.r,4.277304,18.227975,21.4376
ankle.r,0.373776,65.284997,35.2112
foot.r,5.329342,45.960973,52.5323
