name,x,y,z
root,-9.383875,-16.151444,1.1342
neck,-0.295769,-45.124496,4.2163
shoulder.l,5.606402,-52.939697,22.8620
elbow.l,-7.252034,-24.481578,39.4642
wrist.l,-4.415492,-7.219737,26.4771
shoulder.r,-1.664734,-50.108067,-19.0712
elbow.r,10.017240,-30.410433,-43.1772
wrist.r,29.937867,-25.177656,-35.3832
headTop,19.639728,-68.090189,0.4331
hip.l,-2.303039,-0.667252,5.0357
knee.l,11.559801,33.505203,33.7494
ankle.l,15.793825,72.204745,59.6842
foot.l,24.622667,70.386924,60.8290
hip.r,-5.947999,-1.459522,-6.6590
knee.r,-17.300220,32.877194,-36.7132
ankle.r,-35.694601,58.470810,-50.8721
foot.r,-32.919767,54.385194,-62.0093
