name,x,y,z
root,13.547271,-22.060793,-8.8712
neck,4.040605,-47.170998,-11.0584
shoulder.l,-1.868588,-55.359783,-32.0206
elbow.l,-11.827203,-28.747436,-32.5998
wrist.l,-32.733377,-41.247383,-42.5181
shoulder.r,7.196508,-56.682805,11.7490
elbow.r,5.369684,-32.899710,32.0413
wrist.r,-0.082731,-7.381982,12.2633
headTop,-0.462639,-68.480936,0.7555
hip.l,15.234687,-5.069146,-17.3905
knee.l,-12.036682,35.464513,-14.4633
ankle.l,-5.052733,84.736134,7.2715
foot.l,-19.530202,83.474437,-4.6295
hip.r,3.213003,-14.400790,5.5494
knee.r,-4.701104,33.625149,15.9656
ankle.r,27.217003,67.688242,41.8101
foot.r,12.476497,74.513284,36.1457
