name,x,y,z
root,-7.272539,6.206067,-51.4062
neck,8.771833,-23.513411,-53.4496
shoulder.l,-9.689639,-39.976052,-69.0950
elbow.l,-12.017563,-42.225851,-25.5874
wrist.l,-20.264812,-43.367686,-1.2245
shoulder.r,21.755431,-27.168930,-78.5914
elbow.r,33.276416,-1.612966,-24.2433
wrist.r,56.284609,5.553918,-0.2456
headTop,11.460411,-47.344249,-54.3144
hip.l,-19.494468,11.823806,-33.7832
knee.l,-17.395953,3.766041,27.2485
ankle.l,-36.627058,38.796269,78.2709
foot.l,-30.266771,10.567669,92.0123
hip.r,-5.116011,25.837350,-38.1394
knee.r,15.980021,33.688843,17.3165
ankle.r,-6.453867,52.599040,103.1724
foot.r,17.069961,36.370142,112.0593
