name,x,y,z
root,-1.634922,-6.839879,16.0786
neck,0.700494,-30.935645,23.7452
shoulder.l,20.517381,-41.606637,24.2618
elbow.l,24.532086,-17.950593,45.3690
wrist.l,14.222089,1.134263,47.2359
shoulder.r,-12.348680,-44.137226,36.0312
elbow.r,-15.733694,-12.935965,16.0020
wrist.r,-12.231625,-2.173863,-3.3137
headTop,10.156655,-57.426263,26.7711
hip.l,6.558969,-2.487832,1.5381
knee.l,11.435184,24.398625,-37.5075
ankle.l,0.725407,55.102404,-23.7302
foot.l,39.759745,29.714363,-43.6907
hip.r,-14.167465,0.041229,7.7350
knee.r,-15.221821,25.477767,-19.5780
ankle.r,-15.098041,51.670141,-55.3212
foot.r,-42.171763,28.955111,-61.6267
