name,x,y,z
root,-1.777778,-11.056326,15.4271
neck,-7.523762,-29.237278,2.9973
shoulder.l,8.302074,-43.661697,0.8654
elbow.l,20.565929,-17.511119,1.4143
wrist.l,37.338820,-6.989959,-5.1883
shoulder.r,-27.419756,-35.881730,-2.8112
elbow.r,-47.534157,-33.818386,-27.2841
wrist.r,-53.628882,-34.990937,-46.0163
headTop,-9.316197,-47.357538,2.7206
hip.l,9.480781,-0.433116,13.4958
knee.l,31.976323,22.589051,-14.9136
ankle.l,41.045537,40.177375,27.3622
foot.l,47.503247,43.637150,15.4779
hip.r,-6.214702,3.242299,12.7520
knee.r,-8.896382,32.667897,-20.2434
ankle.r,-13.901843,56.322561,18.1551
foot.r,-19.999251,62.301753,5.7891
