name,x,y,z
root,-0.250348,-12.546014,13.5065
neck,-0.057661,-32.666239,13.4807
shoulder.l,15.776307,-47.942721,17.4486
elbow.l,21.109733,-21.703472,33.7679
wrist.l,14.838839,-5.194154,9.3256
shoulder.r,-18.532821,-41.414750,12.7925
elbow.r,-18.620138,-14.826383,29.7031
wrist.r,-18.590535,-3.621684,12.4464
headTop,-1.028239,-55.543603,11.6626
hip.l,10.853840,-5.114735,6.6103
knee.l,2.662101,24.767936,-25.3763
ankle.l,11.916654,51.604970,-26.1917
foot.l,12.216269,47.538543,-34.3188
hip.r,-9.590140,-5.136377,4.9268
knee.r,-5.068478,24.281808,-25.4950
ankle.r,-7.509428,51.003166,-23.2124
foot.r,-10.125954,46.513708,-31.0767
