name,x,y,z
root,-6.029161,-6.993143,7.8320
neck,-24.224032,-37.114586,22.5367
shoulder.l,-17.054016,-62.993605,31.2451
elbow.l,2.120545,-30.893995,33.9409
wrist.l,9.334570,-11.856090,15.6111
shoulder.r,-51.577444,-48.087817,33.0709
elbow.r,-41.039886,-20.536429,38.2277
wrist.r,-29.965463,-12.084512,20.7664
headTop,-38.670340,-63.608505,38.2484
hip.l,4.770014,-8.360931,-3.6451
knee.l,26.348223,12.302669,-40.3997
ankle.l,51.955852,51.646886,-25.5934
foot.l,49.235058,59.777940,-51.2488
hip.r,-11.876921,1.753435,-3.2052
knee.r,-0.831169,34.614675,-40.4429
ankle.r,33.949992,69.175231,-25.4258
foot.r,43.554178,73.258776,-51.5185
