name,x,y,z
root,2.727022,-10.170090,15.0744
neck,-2.977615,-27.255286,2.2305
shoulder.l,13.708680,-42.555650,4.3625
elbow.l,26.219703,-19.338068,17.7454
wrist.l,43.816471,-16.111541,-10.7517
shoulder.r,-21.112136,-42.958453,0.0342
elbow.r,-29.174250,-24.481724,17.6054
wrist.r,-58.370562,-26.674712,-8.0183
headTop,-6.005609,-49.741151,-14.1315
hip.l,10.784080,2.534312,9.1516
knee.l,26.457749,29.853111,-35.7113
ankle.l,37.077697,37.532739,12.5581
foot.l,44.936463,38.380443,-1.8226
hip.r,-3.938898,3.810905,11.1685
knee.r,-14.935699,35.931742,-14.5544
ankle.r,-27.276038,58.085951,4.4660
foot.r,-41.937058,53.157469,-9.4068
