name,x,y,z
root,-0.408582,24.900511,-35.6102
neck,-3.084551,-7.081184,-48.9056
shoulder.l,-21.739639,-22.081870,-66.3180
elbow.l,-24.353338,-29.318241,-27.2762
wrist.l,-33.695889,-48.831548,-12.5591
shoulder.r,10.719435,-23.970513,-66.4991
elbow.r,22.703529,-26.549948,-28.5881
wrist.r,33.904530,-43.401289,-17.9195
headTop,-9.443620,-37.014016,-64.4887
hip.l,-9.681322,32.896645,-20.3493
knee.l,-21.781355,34.331169,32.3310
ankle.l,-38.578519,28.491829,90.2283
foot.l,-37.485102,14.402819,91.0648
hip.r,11.481538,32.548624,-22.6287
knee.r,30.441426,29.589669,28.3953
ankle.r,46.321035,27.388727,83.2810
foot.r,44.680426,13.698616,85.8422
