name,x,y,z
root,-6.152367,-11.366666,21.2965
neck,0.337088,-34.035796,25.4669
shoulder.l,13.548934,-29.781456,41.9578
elbow.l,11.878476,-11.488039,19.1360
wrist.l,27.742251,-11.337098,19.9820
shoulder.r,-10.495704,-45.234988,13.5609
elbow.r,-4.913475,-37.137029,-18.0750
wrist.r,4.222310,-39.129460,-28.1287
headTop,1.651043,-52.165844,28.7931
hip.l,1.906532,1.517053,22.6261
knee.l,3.364137,24.306387,-3.1340
ankle.l,-14.695489,49.341582,-17.9389
foot.l,-8.556214,51.701030,-26.7699
hip.r,-10.398239,-3.197949,9.2755
knee.r,-4.408599,26.111277,-24.7953
ankle.r,-6.694904,58.651610,-38.9630
foot.r,1.664221,63.245389,-44.2902
