name,x,y,z
root,-7.376851,-4.992332,25.9831
neck,6.720268,-25.603476,32.1348
shoulder.l,28.475221,-31.485157,44.1884
elbow.l,8.345098,-5.315648,36.1604
wrist.l,3.073236,-2.850367,19.6113
shoulder.r,4.349958,-54.501699,37.1445
elbow.r,3.437375,-64.968567,27.1367
wrist.r,16.005999,-86.131189,25.4056
headTop,24.795217,-38.741397,27.1995
hip.l,-1.726847,8.744338,18.4072
knee.l,3.078499,28.515124,-23.9576
ankle.l,-0.688749,69.827591,-54.0109
foot.l,4.413376,62.134531,-63.0708
hip.r,-18.100778,0.034688,14.5940
knee.r,-19.665431,26.785473,-25.4230
ankle.r,-30.182966,64.518667,-66.7131
foot.r,-24.952626,54.029421,-74.7902
