name,x,y,z
root,-1.016457,-15.978106,20.1276
neck,-0.241748,-38.910392,8.4272
shoulder.l,16.057437,-52.056433,3.7498
elbow.l,20.122657,-29.270090,-19.0476
wrist.l,21.008665,-28.633593,-39.6320
shoulder.r,-15.697371,-50.315635,3.6820
elbow.r,-22.077850,-22.219012,-15.6350
wrist.r,-20.417333,-20.012582,-38.6239
headTop,0.779127,-57.204242,-12.0640
hip.l,8.988902,-3.481706,18.8170
knee.l,-3.717013,31.595517,-6.0198
ankle.l,-7.702329,72.433799,10.3492
foot.l,-2.307007,78.895642,1.4330
hip.r,-9.972776,-3.379820,18.3497
knee.r,-3.887635,30.924495,-12.0623
ankle.r,12.800933,48.231109,30.7484
foot.r,7.279798,59.381049,27.4008
