name,x,y,z
root,-4.530789,-11.581265,19.7268
neck,15.463537,-24.781737,23.5334
shoulder.l,20.027305,-20.703628,44.7225
elbow.l,-2.600918,-1.728225,42.7151
wrist.l,8.818986,-3.866603,36.7755
shoulder.r,22.762855,-41.167822,11.6132
elbow.r,19.216245,-28.261092,-21.4175
wrist.r,28.601404,-9.400557,-22.7154
headTop,29.027495,-36.284859,30.9427
hip.l,-7.960258,3.521420,18.2393
knee.l,9.539661,32.388874,-9.1689
ankle.l,20.843968,63.449593,-17.3583
foot.l,32.014724,62.410925,-18.7486
hip.r,-11.277958,-8.773784,6.8981
knee.r,-39.065435,0.949429,-23.0642
ankle.r,-74.311616,15.220316,-57.9278
foot.r,-66.569206,8.609016,-64.7659
