name,x,y,z
root,33.747904,-4.614877,0.2622
neck,14.663106,-28.556079,0.7505
shoulder.l,9.381205,-42.051665,-8.2207
elbow.l,2.764216,-21.163181,-23.1349
wrist.l,-10.941763,-0.468752,23.2895
shoulder.r,11.114745,-40.456735,9.7717
elbow.r,0.820609,-17.227035,24.5636
wrist.r,-13.591892,2.025418,-23.7959
headTop,4.644938,-49.706608,0.1918
hip.l,26.109507,2.127874,-6.7006
knee.l,-9.029500,19.267276,-41.7906
ankle.l,-14.816537,50.679729,-45.7571
foot.l,-35.008770,32.813372,-31.1210
hip.r,28.168934,3.141606,6.9186
knee.r,-9.684169,18.823103,44.0667
ankle.r,-9.473585,46.259262,41.4874
foot.r,-28.868947,29.107292,29.2186
