name,x,y,z
root,-15.205713,-21.412051,16.5027
neck,6.000761,-30.942006,13.7033
shoulder.l,21.379465,-32.514245,24.1741
elbow.l,21.100539,-2.453359,43.3048
wrist.l,35.042484,15.529935,27.6206
shoulder.r,-0.362495,-37.847103,-4.2620
elbow.r,-5.816612,4.478154,3.7183
wrist.r,1.536497,12.487936,-31.2147
headTop,7.164984,-50.131787,6.5363
hip.l,-9.940697,-9.504923,15.4210
knee.l,12.791200,8.304679,-6.1303
ankle.l,1.413459,38.807877,17.3411
foot.l,8.226236,41.848731,6.1655
hip.r,-20.715629,-15.188239,6.5208
knee.r,-9.251449,7.788955,-28.2235
ankle.r,-27.331803,36.884993,-49.4966
foot.r,-26.031229,33.862454,-61.6814
