name,x,y,z
root,2.963122,-18.480858,4.3007
neck,8.813899,-46.657659,2.8056
shoulder.l,30.782596,-52.277223,-0.7446
elbow.l,17.649123,-29.416128,-23.7633
wrist.l,0.930713,-32.054956,-38.7110
shoulder.r,-8.648957,-60.409091,6.0356
elbow.r,-18.739101,-31.398928,-12.1954
wrist.r,1.231619,-27.640402,-24.9692
headTop,21.136487,-65.699108,-3.3408
hip.l,10.811898,-3.707357,-0.1175
knee.l,1.133935,41.787296,12.2823
ankle.l,10.321180,69.057842,28.1575
foot.l,10.481541,73.745499,23.7312
hip.r,-8.942326,-5.970927,4.6168
knee.r,-15.891251,38.284154,-15.6212
ankle.r,-28.591931,70.863534,21.1086
foot.r,-35.442545,79.974312,16.4248
