name,x,y,z
root,0.805185,-3.547667,34.1737
neck,-5.102355,-28.690341,28.6832
shoulder.l,17.279473,-43.901931,32.3035
elbow.l,27.057176,-49.692556,-1.9368
wrist.l,6.582871,-57.011521,-28.5568
shoulder.r,-31.151272,-38.907489,23.7944
elbow.r,-28.795753,-5.185950,-5.5290
wrist.r,-10.374606,-2.877158,-19.3862
headTop,-11.697158,-54.823341,23.0965
hip.l,13.683910,5.303306,26.0278
knee.l,14.879061,29.306802,-40.7083
ankle.l,9.352368,44.875184,11.1740
foot.l,9.022811,48.536805,10.7776
hip.r,-10.870693,7.177935,24.5981
knee.r,0.012193,26.950818,-20.3796
ankle.r,-1.277478,67.277863,-44.0931
foot.r,0.594267,55.209239,-54.0390
