name,x,y,z
root,-4.815638,-10.171477,-17.9968
neck,5.576803,-34.092189,-26.7986
shoulder.l,20.034765,-47.637379,-12.1436
elbow.l,30.977833,-35.424790,12.2917
wrist.l,49.499698,-29.439261,-5.7075
shoulder.r,-6.067117,-40.759860,-45.1690
elbow.r,-23.804624,-18.078217,-19.5311
wrist.r,-34.259066,-2.306224,-6.8526
headTop,11.673061,-57.961200,-34.0534
hip.l,1.429428,2.719143,-8.0274
knee.l,24.383141,44.127513,1.7786
ankle.l,6.124053,70.640401,43.3729
foot.l,19.511029,77.161232,49.9854
hip.r,-12.201595,2.614512,-23.9087
knee.r,-32.912391,37.515394,-1.2136
ankle.r,-28.798912,16.024039,46.3358
foot.r,-26.350467,25.068363,47.6378
