name,x,y,z
root,-6.199398,-15.917308,7.2231
neck,1.026384,-37.356089,-5.3833
shoulder.l,17.279474,-52.866345,3.4579
elbow.l,31.781964,-46.287186,32.1558
wrist.l,43.475666,-20.300178,8.9767
shoulder.r,-17.453936,-44.583370,-15.6243
elbow.r,-36.278108,-16.672076,-18.6070
wrist.r,-23.024695,2.595548,-19.2273
headTop,-4.130650,-59.882773,0.0719
hip.l,1.263465,-0.478390,11.6606
knee.l,16.600733,27.449169,-19.3736
ankle.l,-17.196960,46.791258,11.1564
foot.l,-12.795417,55.490400,12.4507
hip.r,-15.189582,-3.769193,0.8689
knee.r,0.910087,30.310781,-25.6960
ankle.r,7.882272,63.580473,9.9684
foot.r,12.048701,71.895280,5.9211
