name,x,y,z
root,-3.910481,-3.248119,-32.3486
neck,3.773251,-28.826638,-32.4252
shoulder.l,2.083389,-43.392054,-14.0921
elbow.l,9.857788,-34.519929,-9.0627
wrist.l,19.737252,-36.830776,-21.4249
shoulder.r,7.908936,-34.659861,-50.3996
elbow.r,-6.134565,-22.898113,-47.0467
wrist.r,-14.931067,-26.226862,-16.9710
headTop,10.256716,-51.799360,-22.4653
hip.l,-4.926834,-1.562242,-16.7204
knee.l,-10.602881,22.356891,14.5117
ankle.l,-26.867433,48.071819,62.8732
foot.l,-14.839554,43.906035,66.9634
hip.r,3.671905,10.412021,-29.9675
knee.r,12.198424,35.991976,30.3043
ankle.r,6.900903,60.778040,52.3648
foot.r,5.824251,62.447172,65.9066
