name,x,y,z
root,26.076880,-48.173703,1.5977
neck,-13.349299,-42.555664,-4.0900
shoulder.l,-29.652673,-63.029399,-26.7998
elbow.l,-15.088236,-22.654697,-2.2681
wrist.l,-19.659587,12.920739,69.1642
shoulder.r,-26.537663,-42.100436,21.3696
elbow.r,-1.671912,6.850821,12.7611
wrist.r,-23.332572,23.723283,-41.1624
headTop,-36.995449,-54.699095,-3.1392
hip.l,36.002548,-36.080153,-14.5275
knee.l,-6.177881,9.845273,-23.4609
ankle.l,22.534196,27.118663,-1.1474
foot.l,11.073339,28.027371,-14.4765
hip.r,29.124645,-28.955290,11.4889
knee.r,12.468617,39.680575,-4.6333
ankle.r,25.371878,92.403184,17.3291
foot.r,9.813168,97.678528,1.9945
