name,x,y,z
root,-10.770512,-12.653279,19.1609
neck,-4.739543,-36.906126,14.6850
shoulder.l,10.597910,-45.988550,29.9485
elbow.l,12.439237,-27.710990,56.7544
wrist.l,15.868631,-16.332697,48.3902
shoulder.r,-12.912659,-50.211903,-0.3314
elbow.r,-1.476010,-29.904047,-29.4819
wrist.r,15.832302,-17.559338,-42.9722
headTop,-3.965978,-56.331457,-1.2118
hip.l,0.293310,-0.113992,18.0173
knee.l,9.885430,21.798555,-20.2164
ankle.l,4.133874,56.961457,13.4117
foot.l,15.885355,52.964571,10.4879
hip.r,-15.393427,-6.261103,5.8574
knee.r,-12.322511,35.015771,-24.0158
ankle.r,-16.605223,69.962631,-45.6059
foot.r,-6.750186,63.270495,-52.8779
