name,x,y,z
root,4.333376,-15.805770,10.0539
neck,4.611731,-40.328725,18.5669
shoulder.l,23.705853,-47.887167,32.1786
elbow.l,13.144929,-22.902097,5.5688
wrist.l,-5.828525,-20.811451,12.1505
shoulder.r,-10.561360,-44.734933,40.3595
elbow.r,-22.176520,-24.638375,10.4403
wrist.r,7.461677,-17.819030,0.7501
headTop,3.992341,-65.320500,46.9449
hip.l,10.483445,-2.880704,0.1196
knee.l,10.827985,35.854609,-33.9615
ankle.l,5.917696,65.142969,-28.5239
foot.l,-0.553817,62.225006,-35.5596
hip.r,-7.770219,-5.230531,4.7603
knee.r,-11.110713,25.803360,-35.1830
ankle.r,-13.907525,62.161864,-20.1620
foot.r,-12.570354,57.171474,-28.5036
