name,x,y,z
root,20.081394,14.174906,-7.6826
neck,21.199908,-6.914827,-5.7750
shoulder.l,28.332462,-18.070296,-18.7818
elbow.l,24.193145,5.384764,-25.2159
wrist.l,18.254510,36.747444,-25.5123
shoulder.r,31.093381,-15.367789,0.7911
elbow.r,28.143901,9.694614,-2.1481
wrist.r,15.348025,30.501566,-4.9714
headTop,16.948474,-33.198637,-2.3142
hip.l,9.441603,12.803699,-14.4489
knee.l,-16.963619,-2.211072,6.0805
ankle.l,-52.136467,-11.816883,13.4384
foot.l,-47.944857,-19.775971,24.8022
hip.r,15.851332,15.590991,3.4207
knee.r,-15.662827,-0.824694,14.5575
ankle.r,-50.814001,-6.165899,20.0180
foot.r,-45.366364,-10.551917,23.7419
