name,x,y,z
root,16.415913,11.530828,-16.8908
neck,0.143713,28.036546,-16.4993
shoulder.l,-2.676296,32.407802,2.5398
elbow.l,2.305217,10.815186,12.3826
wrist.l,-8.345202,-14.282899,50.5637
shoulder.r,-5.105237,27.639733,-31.7910
elbow.r,1.217042,-1.399133,-20.4850
wrist.r,-7.185623,-18.559498,-18.4886
headTop,-6.966067,45.160318,-17.6311
hip.l,18.191174,3.607916,-6.1230
knee.l,-15.412818,-7.136557,17.8831
ankle.l,7.871502,-28.591083,20.9214
foot.l,-0.979293,-21.785329,30.7318
hip.r,12.777497,-0.634311,-17.8758
knee.r,-23.333582,-6.462289,7.0731
ankle.r,10.835133,-29.035613,-0.3017
foot.r,0.246928,-31.311617,3.9908
