name,x,y,z
root,-1.723758,-10.049049,12.9455
neck,3.837708,-34.758197,-4.8145
shoulder.l,21.366604,-50.190307,1.6090
elbow.l,18.414599,-32.331930,27.5485
wrist.l,26.693130,-7.342056,18.3969
shoulder.r,-11.560623,-43.210805,-12.3947
elbow.r,-16.526725,-20.211560,-38.2309
wrist.r,-7.210538,-13.860832,-54.4563
headTop,2.941147,-59.312345,1.9814
hip.l,11.210605,0.309920,14.4659
knee.l,20.726716,32.863972,-12.6133
ankle.l,-2.067284,38.859818,32.7928
foot.l,2.181535,48.778632,30.0015
hip.r,-11.381919,-0.482807,4.1805
knee.r,-9.059624,34.476039,-29.0748
ankle.r,-21.668106,52.597118,7.8948
foot.r,-26.173467,63.864389,-0.2324
