name,x,y,z
root,3.190575,-3.523790,22.8852
neck,-3.222552,-31.715631,17.4644
shoulder.l,14.210089,-45.875019,12.3708
elbow.l,24.205646,-23.880568,0.8692
wrist.l,43.243904,-15.272628,-33.8478
shoulder.r,-24.442006,-36.712415,21.3242
elbow.r,-32.721531,-37.121863,-15.6903
wrist.r,-46.579292,-45.791984,-36.4537
headTop,-9.713544,-52.636085,4.3280
hip.l,15.917173,6.041052,14.2844
knee.l,35.345351,29.962265,-12.6504
ankle.l,52.863990,50.738978,4.6742
foot.l,56.522107,50.137244,4.3025
hip.r,-6.996151,8.676681,15.4812
knee.r,-24.525513,31.414781,-23.4273
ankle.r,-50.025890,57.252744,3.9758
foot.r,-47.272358,58.306236,0.1097
