name,x,y,z
root,6.907053,-12.232087,28.6224
neck,0.469788,-43.049945,17.6465
shoulder.l,23.512294,-45.937182,9.1752
elbow.l,16.498901,-22.225665,-25.1447
wrist.l,7.172463,-7.481620,-31.8539
shoulder.r,-13.578025,-41.920261,39.5835
elbow.r,-17.757062,-28.678487,63.8334
wrist.r,-16.227208,-14.559573,71.3112
headTop,-0.525361,-64.658227,23.1839
hip.l,8.652932,-0.109795,15.9781
knee.l,11.359606,29.189528,-32.6722
ankle.l,9.996869,61.036676,-36.9106
foot.l,4.748741,51.604158,-42.3367
hip.r,-0.854521,0.958251,19.0964
knee.r,-14.145120,28.596754,-27.8354
ankle.r,-11.708797,60.487090,-39.7318
foot.r,-14.522554,48.980385,-51.9454
