name,x,y,z
root,-4.808650,-19.712135,10.4936
neck,-8.336433,-43.864270,5.2355
shoulder.l,16.682072,-46.991344,2.8007
elbow.l,25.794019,-26.980780,-16.2041
wrist.l,15.452106,-16.991825,-36.6763
shoulder.r,-31.719998,-42.690894,4.6624
elbow.r,-31.572299,-20.527793,-26.1262
wrist.r,-21.771608,-15.530820,-46.1045
headTop,-11.725618,-65.756913,8.2805
hip.l,3.904775,-4.084311,5.8785
knee.l,18.574489,36.627544,-14.3434
ankle.l,8.735758,45.791285,36.4408
foot.l,19.986082,49.883008,38.5259
hip.r,-12.118430,-6.865348,0.0812
knee.r,1.291232,35.670277,1.5496
ankle.r,-1.170342,71.644237,19.0331
foot.r,12.802846,70.380085,6.4726
