name,x,y,z
root,0.453112,-16.401827,24.3099
neck,-1.137179,-38.708910,33.6410
shoulder.l,19.743406,-48.101899,30.3541
elbow.l,19.732558,-22.375229,6.5391
wrist.l,16.498378,-3.109046,-6.0105
shoulder.r,-15.720463,-42.312654,53.0721
elbow.r,-20.634592,-20.252517,24.0316
wrist.r,-10.912006,-20.186561,16.0421
headTop,-2.060252,-57.683736,41.1812
hip.l,8.455485,-5.385511,12.1794
knee.l,8.694902,26.204025,-22.7280
ankle.l,5.240416,62.217980,-50.6795
foot.l,4.272142,56.576709,-59.1805
hip.r,-9.661347,-1.964756,21.0918
knee.r,-11.119949,19.209286,-23.4981
ankle.r,-5.894656,55.797107,-43.4473
foot.r,-5.949954,56.477539,-56.8983
