name,x,y,z
root,-5.139023,-7.565119,20.4850
neck,-9.864653,-36.424609,29.6737
shoulder.l,7.776743,-47.957277,36.2503
elbow.l,11.582239,-35.123279,8.7570
wrist.l,6.999408,-22.271303,-15.1190
shoulder.r,-32.040436,-37.173781,40.1576
elbow.r,-22.771258,-10.694318,61.5357
wrist.r,-23.561246,5.711329,49.6020
headTop,-17.652387,-53.775402,45.0035
hip.l,7.939868,-3.005765,11.3302
knee.l,20.082412,21.808845,-28.2936
ankle.l,20.994253,57.299635,-63.3270
foot.l,28.263291,41.208091,-75.4047
hip.r,-12.443779,4.356866,12.0830
knee.r,3.965727,27.429422,-31.5609
ankle.r,15.592301,54.280970,-45.8489
foot.r,0.276539,41.895694,-55.3239
