name,x,y,z
root,12.255859,-23.976899,0.4736
neck,-10.822386,-41.917471,-0.1838
shoulder.l,-11.636146,-43.782752,-22.0818
elbow.l,0.846670,-27.457961,-48.3441
wrist.l,-1.420155,-7.754778,-39.3989
shoulder.r,-12.070771,-44.327012,21.0473
elbow.r,0.959569,-27.370242,49.4720
wrist.r,0.100523,-5.785235,42.4390
headTop,-20.361890,-62.937485,-0.5334
hip.l,11.706244,-5.127100,-2.5799
knee.l,0.983783,28.968011,-31.9811
ankle.l,9.903939,60.435524,-72.5858
foot.l,2.363248,58.740959,-72.9972
hip.r,12.002308,-5.498869,3.4095
knee.r,-0.455134,29.342025,31.8858
ankle.r,6.419665,59.940541,70.8441
foot.r,-0.775326,58.508744,71.1147
