name,x,y,z
root,-15.374505,-3.861677,25.2621
neck,10.756413,-16.882387,32.5407
shoulder.l,21.238036,-7.749382,56.2004
elbow.l,48.996644,5.079425,58.4791
wrist.l,61.381521,-15.806471,68.7684
shoulder.r,6.792184,-41.453117,23.4106
elbow.r,27.810888,-47.859224,-13.2978
wrist.r,53.272510,-46.584279,-5.1307
headTop,20.358914,-40.030209,55.0163
hip.l,-22.547436,15.642078,17.7695
knee.l,-15.980954,42.105539,-31.9685
ankle.l,-51.869056,47.133066,-63.9879
foot.l,-28.500394,73.906096,-54.4254
hip.r,-27.458863,-6.546033,6.8994
knee.r,-9.084728,3.299412,-47.1953
ankle.r,-49.505197,35.032004,-50.3944
foot.r,-30.285974,4.575159,-77.9464
