name,x,y,z
root,-1.464067,-21.202382,5.4712
neck,-26.231123,-21.042510,3.5614
shoulder.l,-33.678293,-25.264801,-15.8275
elbow.l,-27.293017,-1.341138,-39.0717
wrist.l,-33.003325,25.961906,-25.3142
shoulder.r,-34.657188,-18.796906,22.5543
elbow.r,-28.624216,6.581381,41.4360
wrist.r,-29.194074,27.495992,17.4661
headTop,-47.232483,-21.724736,4.7605
hip.l,7.133312,-13.798425,-4.3454
knee.l,17.169673,20.487930,-28.5640
ankle.l,55.045453,-3.421197,-25.1441
foot.l,55.871974,6.585556,-30.4383
hip.r,6.076658,-10.839227,12.4181
knee.r,14.653895,31.270260,19.0237
ankle.r,51.905892,3.802356,21.8529
foot.r,53.520929,15.245940,20.1609
