name,x,y,z
root,-9.906125,-25.928102,7.6963
neck,7.852007,-35.902063,-5.4286
shoulder.l,15.418481,-35.786437,12.9315
elbow.l,16.594149,-7.577167,24.2811
wrist.l,22.708767,13.863068,17.9783
shoulder.r,-0.733981,-38.219251,-20.5513
elbow.r,-5.564029,-13.473561,-19.8669
wrist.r,-2.808298,6.047377,-25.6309
headTop,14.610057,-54.737900,-6.5836
hip.l,-2.898285,-15.244050,11.9112
knee.l,10.755791,15.370835,-5.1542
ankle.l,13.759344,46.792341,20.7972
foot.l,16.334567,52.256580,14.0908
hip.r,-15.792128,-17.975875,-0.3462
knee.r,-19.245556,16.178375,-16.9892
ankle.r,-27.149626,45.009201,1.0661
foot.r,-33.935136,49.326630,-10.2016
