name,x,y,z
root,-1.239036,-17.089938,11.8050
neck,-1.410040,-41.734096,11.3109
shoulder.l,19.586702,-50.097993,17.9822
elbow.l,15.077544,-21.568420,-6.2914
wrist.l,-1.995356,-32.460671,-21.3668
shoulder.r,-22.062986,-51.153523,6.0003
elbow.r,-15.660670,-20.648092,-15.1106
wrist.r,-13.409211,-36.439022,-32.8646
headTop,-0.600980,-63.511103,11.9519
hip.l,5.160923,-2.071365,3.5004
knee.l,15.745172,37.053201,-23.5411
ankle.l,25.774382,59.112586,22.1278
foot.l,17.358410,66.469599,13.0973
hip.r,-6.615507,-0.807932,3.6886
knee.r,-13.128259,35.730415,-16.9011
ankle.r,-9.019165,69.440215,10.4197
foot.r,-13.561922,69.776141,4.1917
