name,x,y,z
root,-1.921707,34.403942,8.7702
neck,-1.618445,60.694938,1.3009
shoulder.l,-26.523289,62.697867,-4.2164
elbow.l,-23.476260,28.179519,8.6703
wrist.l,-28.671221,-6.189875,16.8683
shoulder.r,22.294923,63.368341,6.3177
elbow.r,21.003269,26.595052,17.6555
wrist.r,24.853966,-7.521478,24.4659
headTop,-0.374132,85.480178,-8.4209
hip.l,-11.096438,18.829190,3.7453
knee.l,-8.314184,-32.577256,-4.1857
ankle.l,0.903105,-83.516560,-7.8731
foot.l,-21.094977,-74.364662,-28.2206
hip.r,8.344931,19.354831,7.1128
knee.r,8.585683,-31.489866,-5.7728
ankle.r,5.534116,-86.674734,-10.8264
foot.r,31.570663,-77.269428,-25.3908
