name,x,y,z
root,10.814361,6.707856,-34.0613
neck,-3.931681,-22.837340,-35.6128
shoulder.l,-29.071238,-31.392774,-38.7181
elbow.l,-35.301984,-10.912885,-8.3395
wrist.l,-10.274663,-18.783755,54.3460
shoulder.r,16.981195,-31.324888,-39.0226
elbow.r,17.482405,-8.912659,-41.7459
wrist.r,6.796431,-4.349521,-19.7201
headTop,-12.759614,-42.748335,-42.6937
hip.l,-2.108980,17.084323,-24.0131
knee.l,-34.733483,7.273970,25.6697
ankle.l,-17.307247,34.653978,-16.8222
foot.l,-27.415548,28.132124,-11.0964
hip.r,12.646020,8.877063,-12.5696
knee.r,12.182364,24.446140,46.5867
ankle.r,48.109186,37.532718,97.4590
foot.r,47.892477,6.553985,100.3539
