name,x,y,z
root,9.601451,-14.116002,33.0601
neck,-12.103016,-36.370409,34.7800
shoulder.l,-2.224176,-56.972756,24.0896
elbow.l,14.733390,-36.231835,-3.2714
wrist.l,4.580301,-36.866581,-26.7591
shoulder.r,-25.011107,-29.678065,53.6748
elbow.r,-18.191994,-15.799988,31.8714
wrist.r,-8.145292,-28.825330,11.3120
headTop,-12.854866,-60.289331,50.3735
hip.l,16.044063,-9.870148,16.4530
knee.l,18.958705,24.683871,-18.2128
ankle.l,36.524812,68.500098,-57.3427
foot.l,24.309264,60.392722,-67.6305
hip.r,5.532768,3.571321,33.1385
knee.r,-9.770768,28.655891,-11.8256
ankle.r,-14.554863,74.999423,-45.8098
foot.r,-27.428672,64.217120,-57.9012
