name,x,y,z
root,-13.477474,-17.177604,-24.5087
neck,-1.010841,-36.323933,-14.1229
shoulder.l,2.419002,-32.787634,12.4888
elbow.l,25.223932,-18.038853,22.1718
wrist.l,40.832921,-3.394784,26.7139
shoulder.r,0.417025,-55.055966,-31.3324
elbow.r,20.382581,-40.217599,-56.3774
wrist.r,42.584771,-39.579591,-36.6441
headTop,5.404711,-55.302661,-3.4649
hip.l,-13.985206,-5.991601,-12.1126
knee.l,-20.292909,23.727102,24.7720
ankle.l,-28.661016,53.263110,67.8256
foot.l,-15.994847,47.172428,72.6970
hip.r,-11.468818,-2.718600,-32.5642
knee.r,-6.544770,37.559457,-10.2472
ankle.r,-13.909562,70.520483,-8.4612
foot.r,-11.919499,74.346245,3.1664
