name,x,y,z
root,-4.630016,-18.036897,1.6935
neck,0.748350,-43.127250,9.4662
shoulder.l,21.154956,-51.016524,4.6792
elbow.l,14.444708,-26.306545,6.0958
wrist.l,10.261183,-17.176770,-3.6393
shoulder.r,-14.881776,-52.347957,26.9341
elbow.r,-27.191875,-10.804429,20.7774
wrist.r,-18.454892,-2.847235,8.9349
headTop,8.853572,-63.779992,14.0977
hip.l,5.931046,-9.644686,-7.4665
knee.l,8.650945,40.980029,12.5178
ankle.l,16.560805,52.833400,54.6050
foot.l,10.047033,63.237548,47.6157
hip.r,-14.993201,-6.152104,-4.2605
knee.r,-9.177135,31.006858,-35.6694
ankle.r,-5.409108,62.751609,-70.9647
foot.r,-1.914596,50.430943,-85.4167
