name,x,y,z
root,-9.735182,-16.469536,9.0507
neck,1.341259,-38.159241,-6.4633
shoulder.l,19.736811,-51.860770,2.5903
elbow.l,27.889452,-24.058838,27.2309
wrist.l,33.460150,-10.759099,10.8722
shoulder.r,-11.926721,-49.181133,-23.0616
elbow.r,-11.198321,-24.001622,-36.2267
wrist.r,13.813468,-7.086717,-38.1994
headTop,7.068569,-60.577774,-19.9045
hip.l,-1.132703,-0.853571,11.1531
knee.l,23.199080,33.273149,-17.7403
ankle.l,19.254822,48.464417,35.7777
foot.l,15.771770,62.414323,33.6302
hip.r,-21.687167,-4.488536,3.5595
knee.r,-25.814175,30.169463,-29.9790
ankle.r,-35.053660,49.786915,21.1218
foot.r,-44.987451,63.388570,16.5885
