name,x,y,z
root,-1.868872,-8.538227,24.6467
neck,0.435382,-34.345273,13.2848
shoulder.l,21.731351,-41.157182,8.3844
elbow.l,22.942905,-19.525866,-10.3764
wrist.l,19.243278,-13.963357,-28.7663
shoulder.r,-19.236507,-42.759215,6.0320
elbow.r,-22.835978,-20.379632,-21.4315
wrist.r,-12.431113,-10.554809,-39.3753
headTop,3.291997,-58.383421,-7.5766
hip.l,2.532360,7.145328,17.9424
knee.l,-1.771772,33.112926,-16.5367
ankle.l,1.245550,52.572066,3.7174
foot.l,0.432446,53.952599,3.9001
hip.r,-7.025114,6.478001,18.1695
knee.r,-6.193144,31.029255,-23.7740
ankle.r,-1.179137,31.016823,24.5934
foot.r,0.686368,34.299984,27.1660
