name,x,y,z
root,-3.281917,-14.171320,8.6533
neck,-0.120438,-38.887315,4.2108
shoulder.l,15.485816,-54.773252,12.1306
elbow.l,13.819125,-22.799993,36.5777
wrist.l,14.781645,-12.707934,17.9181
shoulder.r,-12.853721,-45.602954,-13.1125
elbow.r,-18.719156,-20.662529,-33.6613
wrist.r,1.502690,-16.278574,-39.1251
headTop,-1.761712,-56.210291,-5.4683
hip.l,7.660736,-1.396582,8.6308
knee.l,22.554803,36.129162,-16.7115
ankle.l,12.852732,52.169950,26.8900
foot.l,17.792958,58.909606,21.7176
hip.r,-12.507265,-5.474673,-2.1192
knee.r,-12.853611,30.351734,-33.7730
ankle.r,-20.390418,52.802478,9.4195
foot.r,-23.962266,58.602487,-2.1776
