name,x,y,z
root,12.604830,-14.003359,-2.8375
neck,4.106554,-36.733354,3.4474
shoulder.l,9.528908,-44.886548,-15.7077
elbow.l,-9.637629,-16.879237,-22.6899
wrist.l,-28.543773,1.063705,-31.3964
shoulder.r,-6.120604,-50.490975,15.3268
elbow.r,-16.824123,-34.661152,41.5112
wrist.r,-31.718839,-20.378973,21.3316
headTop,1.525138,-59.711204,4.1867
hip.l,8.341512,-2.515011,-13.7732
knee.l,19.124584,31.859115,-38.4615
ankle.l,37.351797,58.369451,-75.2673
foot.l,26.197254,54.199263,-75.3997
hip.r,7.683689,-0.949238,2.9776
knee.r,-9.340498,26.741849,34.4861
ankle.r,-5.639279,55.197385,71.5026
foot.r,-18.639521,53.778282,80.7629
