name,x,y,z
root,1.053999,-12.142623,-31.6994
neck,-2.317806,-37.284857,-37.2711
shoulder.l,-24.620377,-31.874704,-43.2564
elbow.l,-21.500730,-13.774545,-16.7471
wrist.l,-13.185888,-0.583558,-6.5640
shoulder.r,20.713907,-39.751415,-35.1937
elbow.r,17.993416,-18.973558,-9.4758
wrist.r,16.245759,-0.952208,1.3097
headTop,-3.384893,-53.830617,-50.5356
hip.l,-7.187420,-4.663466,-19.7702
knee.l,-4.947821,17.496007,19.0379
ankle.l,7.538513,51.787145,51.1685
foot.l,1.019241,41.052858,60.2294
hip.r,7.263495,-7.557225,-17.7665
knee.r,4.965736,16.648569,21.4384
ankle.r,0.644919,53.480772,52.5599
foot.r,-0.294049,40.923424,62.5358
