name,x,y,z
root,-3.676497,-12.411833,9.0393
neck,-7.312237,-37.931699,53.2562
shoulder.l,11.723821,-47.466784,75.1585
elbow.l,25.749740,-36.524888,45.7478
wrist.l,9.061548,-19.285240,28.8511
shoulder.r,-29.563658,-33.828640,74.7635
elbow.r,-22.643101,-11.720175,42.5634
wrist.r,3.486740,8.873561,10.2113
headTop,-12.785377,-54.329161,59.1990
hip.l,11.791408,-7.200552,-0.4062
knee.l,30.378335,22.658890,-39.3850
ankle.l,36.675457,56.468394,-66.6977
foot.l,20.900302,41.081807,-81.1698
hip.r,-15.469501,-5.561854,-1.7984
knee.r,-21.358023,28.719378,-54.4748
ankle.r,-26.142536,63.888381,-69.5580
foot.r,-10.816420,44.570416,-85.3001
