name,x,y,z
root,-8.702723,-16.013441,15.3459
neck,0.127714,-38.539511,7.8136
shoulder.l,12.898407,-48.004556,20.8163
elbow.l,8.903506,-22.756702,40.7915
wrist.l,16.821655,-9.945639,21.5676
shoulder.r,-9.346131,-44.746456,-8.3052
elbow.r,-15.767583,-16.451049,-22.0960
wrist.r,-2.470081,2.932785,-41.0937
headTop,-0.101886,-57.589384,-4.4126
hip.l,1.028154,-3.542603,17.8896
knee.l,16.762493,20.333083,-14.4079
ankle.l,10.837903,51.564411,20.2275
foot.l,20.611123,49.302084,19.4158
hip.r,-14.551249,-8.985083,3.0506
knee.r,-4.990296,25.930888,-27.9188
ankle.r,-19.632406,57.155130,-22.4747
foot.r,-12.428602,59.356043,-26.2094
