name,x,y,z
root,3.846643,-3.865187,9.6375
neck,2.100460,-20.050700,21.1658
shoulder.l,19.633580,-26.714927,42.7725
elbow.l,16.704164,-5.477765,45.6414
wrist.l,54.887931,-7.877444,39.0145
shoulder.r,-8.444722,-31.452141,52.4177
elbow.r,-20.715048,-20.279091,65.8683
wrist.r,-48.983050,-16.342304,62.5206
headTop,7.646690,-36.968700,49.3401
hip.l,13.274630,-1.718983,-3.7019
knee.l,15.265017,23.507437,-47.9113
ankle.l,1.268327,65.439271,-74.5419
foot.l,71.326785,14.561907,-85.4038
hip.r,-7.622224,-0.741170,-0.1304
knee.r,-21.633833,15.902622,-43.9995
ankle.r,-15.084514,53.011591,-66.6013
foot.r,-83.470834,-0.934415,-66.0883
