name,x,y,z
root,-12.615188,-14.094452,-13.5450
neck,5.812960,-33.335918,-16.5411
shoulder.l,0.140829,-48.212490,-1.5910
elbow.l,-10.049796,-37.847872,-3.9897
wrist.l,-24.018500,-34.111049,10.5156
shoulder.r,15.598070,-27.473573,-35.1156
elbow.r,27.710989,-11.086863,-60.5655
wrist.r,47.026036,-8.913686,-67.6991
headTop,15.991555,-50.927285,-26.3996
hip.l,-19.135258,-8.188391,-0.1991
knee.l,-19.382667,19.930588,39.5330
ankle.l,-39.311173,60.448816,37.8063
foot.l,-38.558006,58.447477,52.3526
hip.r,-8.865925,1.101456,-11.9555
knee.r,23.876770,19.641097,10.8738
ankle.r,14.016916,58.418965,36.5224
foot.r,21.762388,56.203182,49.9975
