name,x,y,z
root,-0.677182,-12.135602,1.8848
neck,9.141129,-35.065456,-2.7364
shoulder.l,4.657504,-53.976867,11.5012
elbow.l,1.752454,-37.627269,40.6148
wrist.l,6.077026,-43.194548,58.2422
shoulder.r,17.651028,-44.450910,-21.6674
elbow.r,4.587739,-35.591914,-52.3614
wrist.r,0.271121,-40.334180,-73.3189
headTop,12.014038,-58.435665,-11.1409
hip.l,-7.453437,3.051101,9.7968
knee.l,-14.524529,28.069249,48.3902
ankle.l,-37.973642,66.680770,70.5016
foot.l,-31.624938,68.093565,83.4931
hip.r,-0.612315,4.104704,-2.3353
knee.r,11.336992,39.473267,-28.4460
ankle.r,9.360378,71.989670,-66.7895
foot.r,16.016634,79.350086,-65.6289
