name,x,y,z
root,-4.264258,-10.129809,-18.8777
neck,-3.041352,-35.906524,-22.9676
shoulder.l,-16.696915,-48.211865,-19.0268
elbow.l,-2.181836,-26.295205,7.4317
wrist.l,7.108183,-19.713028,2.3953
shoulder.r,8.062181,-42.620203,-40.1429
elbow.r,14.152757,-18.296544,-66.1309
wrist.r,25.599463,-21.302110,-78.5758
headTop,3.270465,-60.593792,-21.5940
hip.l,-6.045876,-2.143287,-4.0270
knee.l,-14.248263,27.475030,31.1586
ankle.l,-9.327693,62.198169,42.6048
foot.l,-17.754665,51.786820,49.7412
hip.r,3.263214,1.198895,-8.3557
knee.r,4.402972,32.589740,33.5873
ankle.r,1.326894,59.537363,55.1947
foot.r,6.374730,50.426350,57.5848
