name,x,y,z
root,-3.528732,-11.037157,4.5988
neck,-2.247770,-37.870388,4.1841
shoulder.l,11.811498,-48.366409,-2.5605
elbow.l,18.935441,-22.153703,16.0355
wrist.l,9.514085,-23.211036,-5.2349
shoulder.r,-15.748663,-53.824341,15.0252
elbow.r,-22.023244,-22.862207,-1.9234
wrist.r,3.369667,-18.152211,-17.2228
headTop,3.692252,-59.373038,10.1307
hip.l,5.295608,-2.619767,-5.3048
knee.l,24.770028,32.837130,-17.5676
ankle.l,15.038437,67.388516,19.3719
foot.l,34.982256,72.171904,11.0509
hip.r,-14.433719,-2.091020,-1.2762
knee.r,-20.059862,27.105808,-14.4776
ankle.r,-28.226316,45.694915,-7.9182
foot.r,-21.140968,56.363003,-6.9114
