name,x,y,z
root,-2.896899,3.316165,-26.7974
neck,-7.948247,-20.320589,-36.1240
shoulder.l,-26.962894,-28.031997,-40.6860
elbow.l,-3.688133,-26.535265,-7.2123
wrist.l,5.990993,-35.698824,-13.9130
shoulder.r,5.561021,-33.050115,-49.6988
elbow.r,22.190534,-34.571504,-20.2666
wrist.r,10.664643,-41.293698,-19.8056
headTop,-13.503864,-39.959899,-43.5256
hip.l,-11.772660,10.410054,-14.4764
knee.l,-7.427251,15.393717,25.0704
ankle.l,-19.249586,41.018066,56.6802
foot.l,-19.590803,33.016695,65.4881
hip.r,7.819544,10.101071,-17.2464
knee.r,8.400485,27.575786,25.5751
ankle.r,25.633588,64.527648,53.5948
foot.r,26.779528,54.102690,63.3435
