name,x,y,z
root,1.594954,-14.942159,19.3797
neck,0.599765,-46.519373,22.9471
shoulder.l,23.624654,-45.358256,28.2508
elbow.l,19.358048,-22.041777,48.4388
wrist.l,24.876943,-21.827262,28.5300
shoulder.r,-21.602824,-47.162849,24.6879
elbow.r,-18.806329,-19.729151,46.7154
wrist.r,-16.238152,-1.764770,12.2356
headTop,2.384930,-60.700206,48.3635
hip.l,14.373033,-6.414705,9.7284
knee.l,11.494916,28.733705,-27.4197
ankle.l,8.797054,62.202932,-56.9906
foot.l,16.760142,51.574242,-57.4011
hip.r,-11.736776,-6.982755,11.4508
knee.r,-16.206896,34.467647,-26.1298
ankle.r,-14.636113,65.844292,-66.7059
foot.r,-24.637349,50.620445,-66.0808
