name,x,y,z
root,-17.651307,-10.093163,8.3786
neck,-5.871080,-27.514155,2.7124
shoulder.l,-0.648272,-34.930576,22.5717
elbow.l,11.854526,-13.639828,35.0680
wrist.l,25.461439,-6.298005,51.2443
shoulder.r,-6.513325,-42.513941,-10.1125
elbow.r,17.428176,-30.472157,-19.8009
wrist.r,31.928702,-41.940998,-1.3957
headTop,0.484683,-42.817357,5.4529
hip.l,-12.575618,1.434824,14.2687
knee.l,10.885611,20.677317,-13.8900
ankle.l,2.264413,46.648009,17.6034
foot.l,14.802854,43.065428,10.7755
hip.r,-21.109777,0.435886,-0.6930
knee.r,-6.502262,23.982630,-29.6843
ankle.r,-26.254976,55.475597,-42.2183
foot.r,-17.983788,58.500490,-50.2809
